sku;images;name;categories;originalCategory
SQR-400701;https://www.xyz.co.za/ProdImg/Big_400701main1.jpg;Port Designs Yosemite Eco TL 15.6 inch Notebook Briefcase;Computers Laptops & Electronics > Bags Cases & Covers > Cases;Notebook Bags and Cases
SQR-110200;https://www.xyz.co.za/ProdImg/Big_110200main1.jpg;Port Designs Belize 15.6 inch Toploading Notebook Case;Computers Laptops & Electronics > Bags Cases & Covers > Cases;Notebook Bags and Cases
SQR-140409;https://www.xyz.co.za/ProdImg/Big_140409main1.jpg;Port Designs Torino II 15.6 inch Notebook Sleeve Case;Computers Laptops & Electronics > Bags Cases & Covers > Cases;Notebook Bags and Cases
SQR-439619;https://www.xyz.co.za/ProdImg/Big_11Big_439619.01.jpg;Manhattan Universal Tablet Bubble Case;Computers Laptops & Electronics > Bags Cases & Covers > Cases;Universal Tablet Case
SQR-439923;https://www.xyz.co.za/ProdImg/Big_439923-header445533.jpg;Manhattan Seattle 14.5 Inch Notebook Sleeve;Computers Laptops & Electronics > Bags Cases & Covers > Sleeves;Notebook Sleeve
SQR-8808992069539;https://www.xyz.co.za/ProdImg/Big_Nexus_4_Bumper_Black.png;NEXUS 4 SHELL COVER COLOUR:BLACK;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Google Nexus Covers
SQR-8808992069560;https://www.xyz.co.za/ProdImg/Big_Nexus-4-bumper-white.jpg;NEXUS 4 SHELL COVER COLOUR:WHITE;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Google Nexus Covers
SQR-3161815111453;https://www.xyz.co.za/ProdImg/Big_Aknol-4-01.jpg;Promate Aknol Elegant Book-Style Leather;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-2161815111454;https://www.xyz.co.za/ProdImg/Big_Aknol-5=01.jpg;Promate Aknol Elegant Book-Style Leather;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-4161815149127;https://www.xyz.co.za/ProdImg/Big_Nitro-Header.JPG;Promate Nitro.Black Multi-Colored Flexi-Grip Designed;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-3161815152128;https://www.xyz.co.za/ProdImg/Big_3161815152128.jpg;Promate Kolabro-Slim-line protective genuine leather;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-6959144004730;https://www.xyz.co.za/ProdImg/Big_grosso-n3-01.JPG;Promate Grosso-N3 ,Snap-On Scratch-Resistant Flexible;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-6959144002897;https://www.xyz.co.za/ProdImg/Big_amos-n3-header-purple.jpg;Promate Amos N3 Protective flexi-grip;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-6959144002880;https://www.xyz.co.za/ProdImg/Big_amos-n3-header-red.jpg;Promate Amos N3 Protective flexi-grip;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-6959144004907;https://www.xyz.co.za/ProdImg/Big_Karizmo.n3-header.JPG;Promate Karizmo-N3.Pink Elegant Multi-Color Flexi-Grip;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-6959144004891;https://www.xyz.co.za/ProdImg/Big_Karizmo.n3-header.JPG;Promate Karizmo-N3.White Elegant Multi-Color Flexi-Grip;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-6959144002804;https://www.xyz.co.za/ProdImg/Big_Akton-N3-Black.jpg;Promate Akton N3 Protective flexi-grip case;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-6959144002811;https://www.xyz.co.za/ProdImg/Big_Akton-N3-Grey.jpg;Promate Akton N3 Protective flexi-grip;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-6161815915744;https://www.xyz.co.za/ProdImg/Big_Sansa N2-White.jpg;Promate Sansa-N2 Genuine Leather Flip;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-SGS205GCOVER;https://api.esquire.co.za/Resources/Images/Products/Big_SGS205GCOVER-1.jpg;Samsung Galaxy S20 Cover;Computers Laptops & Electronics > Bags Cases & Covers > Tablet Covers;Samsung Galaxy Note Covers
SQR-105064;https://www.xyz.co.za/ProdImg/Big_105064main1.jpg;Port Designs Hanoi 15.6 inch Clamshell Notebook Case;Computers Laptops & Electronics > Bags Cases & Covers > Trolleys;Notebook Bags and Cases
SQR-160512;https://www.xyz.co.za/ProdImg/Big_160512-01.jpg;Port Designs Courchevel 15.6 inch Clamshell Case;Computers Laptops & Electronics > Bags Cases & Covers > Trolleys;Notebook Bags and Cases
SQR-110302;https://www.xyz.co.za/ProdImg/Big_110302main1.jpg;Port Designs Zurich 15.6 inch Toploading Notebook Case;Computers Laptops & Electronics > Bags Cases & Covers > Trolleys;Notebook Bags and Cases
SQR-160513;https://www.xyz.co.za/ProdImg/Big_160513main1.JPG;Port Designs Courchevel 17.3 inch Clamshell Notebook Bag;Computers Laptops & Electronics > Bags Cases & Covers > Trolleys;Notebook Bags and Cases
SQR-ETT11700;https://www.xyz.co.za/ProdImg/Big_ETT11700.01.jpg;Macaroni Lettiga Business Professional Trolley Laptop;Computers Laptops & Electronics > Bags Cases & Covers > Trolleys;Notebook Trolley Bags
SQR-519717;https://www.xyz.co.za/ProdImg/Big_519717-001a.jpg;Manhattan Reusable Velcro Cable Ties;Computers Laptops & Electronics > Cables > Accessories;Cable Management 
SQR-714679;https://www.xyz.co.za/ProdImg/Big_714679.01.jpg;Intellinet 19 Inch Cable Management Panel;Computers Laptops & Electronics > Cables > Accessories;Cable Management 
SQR-UNIQDPTDP-1.8M;https://api.esquire.co.za/Resources/Images/Products/Big_H22a8c07499114d259f31340d510ff5b12_720x720q50-2.jpg;UniQue Display Port Cable 1.8M;Computers Laptops & Electronics > Cables > Display Cables;Display Port Cable
SQR-354127;https://www.xyz.co.za/ProdImg/Big_354134.01.JPG;Manhattan DisplayPort Cable;Computers Laptops & Electronics > Cables > Display Cables;Display Port Cable
SQR-20122;https://www.xyz.co.za/ProdImg/Big_uGreen DVI I 24 5 Male to VGA HD15 Female Adapter_esq_001.jpg;uGreen DVI-I 24+5 Male to VGA HD15 Female Adapter;Computers Laptops & Electronics > Cables > DVI Cables;Cable: DVI
SQR-DVI004AC;https://api.esquire.co.za/Resources/Images/Products/Big_microworld-active-dvi-d-to-vga-adapter-6.jpg;Unique DVI-D To VGA Female Adapter;Computers Laptops & Electronics > Cables > DVI Cables;Cable: DVI
SQR-USBEXTCAB-5M;https://api.esquire.co.za/Resources/Images/Products/Big_USBEXTCAB-5M-2.jpg;UNIQUE USB 5M EXTENSION CABLE;Computers Laptops & Electronics > Cables > Extension Cables;USB Extenders
SQR-HDMI-1.5M;https://api.esquire.co.za/Resources/Images/Products/Big_HDMI-1.5M-2.JPG;UniQue HDMI 19PIN- HDMI 19PIN Cable 1.5M;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNI-HDMIC3M;https://www.xyz.co.za/ProdImg/Big_UNI-HDMIC3Mmain7.jpg;Unique HDMI To HDMI Cable Black;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNI-HDMICF1.5-4K;https://api.esquire.co.za/Resources/Images/Products/Big_UNI-HDMICF1.5-4K-2.jpg;UNIQUE 4K 1.5M HDMI FLATCABLE RETAIL BOX;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNI-HDMIC5M;https://www.xyz.co.za/ProdImg/Big_UNI-HDMIC5Mmain2.jpg;Unique HDMI To HDMI Cable Black;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMICRET5M-4K;https://api.esquire.co.za/Resources/Images/Products/Big_HDMIC5M-4K-3.jpg;UNIQUE 4K 5M HDMI Cable Retail Box - HDMICRET5M-4K;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMIC3M-4K;https://api.esquire.co.za/Resources/Images/Products/Big_UNI-HDMIC20M-2.jpg;UniQue 3m 4K HDMI Cable;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNIQDPTHDMI-1.8M;https://api.esquire.co.za/Resources/Images/Products/Big_uniqmdpthdmi-1-8m-hdmi-cables-1153056510-1.jpg;UNIQUE DISPLAY PORT TO HDMI CABLE 1.8M;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMI-2M-2;https://www.xyz.co.za/ProdImg/Big_HDMI-2M-2-01.jpg;UniQue HDMI 19PIN- HDMI 19PIN;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-6959144011738;https://www.xyz.co.za/ProdImg/Big_Linkmate-h1-001.JPG;Promate linkMate;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNIQMDPTHDMI-1.8M;https://api.esquire.co.za/Resources/Images/Products/Big_dph0402-cables-33783083139236-1.jpeg;UNIQUE MINI DISPLAY TO HDMI CABLE 1.8M;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMI/3M-2;https://www.xyz.co.za/ProdImg/Big_HDMI3M.jpg;UniQue HDMI 19PIN- HDMI 19PIN;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMIB-5M;https://www.xyz.co.za/ProdImg/Big_71cWnYvESbL._AC_UF1000,1000_QL80_.jpg;UniQue Braided HDMI 19 Pin to HDMI 19 Pin Cable 5 Metres;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMINI-1.5M;https://www.xyz.co.za/ProdImg/Big_HDMINI-1.5M-01.JPG;Unique HDMI;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNI-HDMIC10M;https://api.esquire.co.za/Resources/Images/Products/Big_Big_UNI-HDMIC5Mmain2-1.jpg;UNIQUE HDMI TO HDMI Cable Black 10M;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-KDHM8012-5M;https://www.xyz.co.za/ProdImg/Big_KDHM8012.jpg;UniQue HDMI 19PIN- HDMI 19PIN;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNI-HDMIC15M;https://api.esquire.co.za/Resources/Images/Products/Big_UNI-HDMIC15MMain1-2.jpg;UNIQUE HDMI TO HDMI CABLE BLACK 15M;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNI-HDMICF10-4K;https://api.esquire.co.za/Resources/Images/Products/Big_55641663-1-pdpxl-1.jpg;UniQue 4K 10M HDMI Flat Cable RETAIL BOX;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-UNI-HDMIC20M;https://api.esquire.co.za/Resources/Images/Products/Big_UNI-HDMIC20M-1.jpg;UNIQUE HDMI TO HDMI CABLE BLACK 20M;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-354479;https://www.xyz.co.za/ProdImg/Big_354479-header353429922.jpg;Manhattan In-wall CL3 High Speed HDMI Cable with Ethernet;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMICRET15M-4K;https://api.esquire.co.za/Resources/Images/Products/Big_P1710379-5.jpg;Unique 15M HDMI To HDMI 4K Cable;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-ZA-HDMIC10-4K;https://www.xyz.co.za/ProdImg/Big_ZA-HDMIC10-4Kmain3.jpg;UniQue v2.0 4k Ultra HD 10m HDMI Cable - High Speed Premium;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-ZA-HDMIC3M-8K;https://www.xyz.co.za/ProdImg/Big_ZA-HDMIC3M-8Kmain1.JPG;UniQue HDMI 2.1 8K 3M Cable, Retail Box, No Warranty;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMICRET20M-4K;https://api.esquire.co.za/Resources/Images/Products/Big_1-7.jpg;UNIQUE 4K 20M HDMI CABLE;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMICF20-4K;https://www.xyz.co.za/ProdImg/Big_HDMIC15M-4Kmain3.jpg;UniQue HDMI 4K 20M Flat Cable;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-ZA-HDMIC5M-8K;https://www.xyz.co.za/ProdImg/Big_ZA-HDMIC5M-8Kmain1.JPG;UniQue HDMI 2.1 8K 5M Cable, Retail Box, No Warranty;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-HDMIB-30M;https://www.xyz.co.za/ProdImg/Big_HDMIB-30M-001a.jpg;Unique HDMIi Cable V1.4 -30Meter;Computers Laptops & Electronics > Cables > HDMI Cables;Cable: HDMI
SQR-341714;https://www.xyz.co.za/ProdImg/Big_341714.jpg;Manhattan ATA 100 Round flat Cable;Computers Laptops & Electronics > Cables > IDE Cables;Cable: IDE/EIDE
SQR-344708;https://www.xyz.co.za/ProdImg/Big_344708.jpg;Manhattan Floppy Rounded UV Cable 24INC;Computers Laptops & Electronics > Cables > IDE Cables;Cable: IDE/EIDE
SQR-341684;https://www.xyz.co.za/ProdImg/Big_341684.jpg;Manhattan ATA 100 Round flat Cable;Computers Laptops & Electronics > Cables > IDE Cables;Cable: IDE/EIDE
SQR-344739;https://www.xyz.co.za/ProdImg/Big_344739.jpg;Manhattan ATA 133 Round UV Cable;Computers Laptops & Electronics > Cables > IDE Cables;Cable: IDE/EIDE
SQR-344722;https://www.xyz.co.za/ProdImg/Big_344722.jpg;Manhattan ATA 133 RND UV 24inc;Computers Laptops & Electronics > Cables > IDE Cables;Cable: IDE/EIDE
SQR-344753;https://www.xyz.co.za/ProdImg/Big_344753.jpg;Manhattan ATA 133 Round UV Cable;Computers Laptops & Electronics > Cables > IDE Cables;Cable: IDE/EIDE
SQR-CE302;https://www.xyz.co.za/ProdImg/Big_C302-001.jpg;UniQue 4 Pin Molex Power Splitter 0;Computers Laptops & Electronics > Cables > Molex Cables;Molex Cables
SQR-SATAM2MOLXF;https://api.esquire.co.za/Resources/Images/Products/Big_SATAM2MOLXF-6.jpg;Unique SATA Male to 4 Pin Female Molex Adapter;Computers Laptops & Electronics > Cables > Molex Cables;Molex Cables
SQR-KDUSB2001;https://www.xyz.co.za/ProdImg/Big_KDUSB2001.jpg;Geeko Micro USB OTG Cable;Computers Laptops & Electronics > Cables > OTG Cables;Cable: OTG
SQR-6959144009803;https://www.xyz.co.za/ProdImg/Big_6959144009803-01.JPG;Promate Kitkater Universal Android OTG Data link with Micro;Computers Laptops & Electronics > Cables > OTG Cables;Cable: OTG
SQR-PCPOWEC;https://api.esquire.co.za/Resources/Images/Products/Big_Screenshot-2025-04-01-100443.png;Unique Power Cable Extension 1m;Computers Laptops & Electronics > Cables > Power Cables;Cable Accessories
SQR-DCW;https://api.esquire.co.za/Resources/Images/Products/Big_images-(1).jfif.png;DC CONNECTOR MALE;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-DCW-CABLE;https://api.esquire.co.za/Resources/Images/Products/Big_DCW-CABLEMain1-2.jpg;DC 25CM CABLE MALE;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PCPOWUK1;https://api.esquire.co.za/Resources/Images/Products/Big_PCPOWUK1-7.jpg;Unique UK 3pin Single Head 1.8M Power cable;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PCPOWCHN1;https://api.esquire.co.za/Resources/Images/Products/Big_PCPOWCHN1-8.jpg;UNIQUE 3PIN Single HD 1.8M Power Cord;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PCPFC;https://api.esquire.co.za/Resources/Images/Products/Big_PCPFC(1)-4.JPG;Unique Flower Adaptor 1m Power Cable;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-089G404A18NCX;https://www.xyz.co.za/ProdImg/Big_P1440789.2.JPG;UniQue Standard Single Head Power 2 Pin Cable 1.8m;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-453070801320R;https://www.xyz.co.za/ProdImg/Big_453070801320R-01.png;UniQue Standard Single Head Power 2 Pin Cable 1.8m;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-SF-N02/3M;https://www.xyz.co.za/ProdImg/Big_SF-N023M.jpg;Noble Safy 3m Multi Plug Coupler Extension Cord Lead With;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PCPOWDL;https://api.esquire.co.za/Resources/Images/Products/Big_PCPOWDL-3.jpg;Unique Dual Head 1.8m Power Cable;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PC-6DCIC073BK1.8;https://www.xyz.co.za/ProdImg/Big_PC-6DCIC073BK1.8-01.jpg;UniQue Standard Single Head Power Cable 1.8m;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-2010103015748;https://www.xyz.co.za/ProdImg/Big_2010103015748-001.jpg;UniQue Standard Clover Leaf Power Cable;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PC-6STDCH13BK1.5;https://www.xyz.co.za/ProdImg/Big_PC-6STDCH13BK1.5-01.jpg;UniQue Standard Clover Leaf Power Cable 1.5m;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PC-6D2HBK1.8;https://api.esquire.co.za/Resources/Images/Products/Big_PC-6D2HBK1.8.jpg;UniQue Dedicated Dual Head Power Cable 1.8m;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PC-6D2HBK2.8;https://www.xyz.co.za/ProdImg/Big_PC-6DV2HBK2.8.jpg;UniQue Dedicated Dual Head Power Cable 2.8m;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-391399;https://www.xyz.co.za/ProdImg/Big_69.jpg;Manhattan 1.8 m Power Cable;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-SEC4WPS;https://www.xyz.co.za/ProdImg/Big_SEC4WPS-01.jpg;Securnix 4 way Power Splitter, Retail box, No Warranty;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PC-6DICH13BK2.8;https://www.xyz.co.za/ProdImg/Big_PC-6DICH13BK2.8-01.jpg;UniQue Dedicated Single Head with Clover Leaf Power Cable;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-PC-6D3IC13BK3.8;https://www.xyz.co.za/ProdImg/Big_PC-6D3HBK3.8.jpg;UniQue Dedicated Tri Head Power Cable 3.8m;Computers Laptops & Electronics > Cables > Power Cables,Computers Laptops & Electronics > Power Solutions > Power Cables;Cable: Power
SQR-USBPRICAB-1.5M;https://api.esquire.co.za/Resources/Images/Products/Big_182698bf-80c5-5f20-98c2-e22b380798cd-1.jpg;UniQue USB 1.5M Printer Cable;Computers Laptops & Electronics > Cables > Printer Cables;Cable: Printer
SQR-USBPRICAB-3M;https://www.xyz.co.za/ProdImg/Big_USBPRICAB-3M.jpg;UniQue 3m USB 2.0 A male to USB 2.0 B male Printer Cable;Computers Laptops & Electronics > Cables > Printer Cables;Cable: Printer
